_id,value
"the coordinator",1.0
"the copper",1.0
"the cord",2.0
"the corn",9.0
"the cornbread",2.0
"the corned",5.0
"the corner",24.0
"the cornerLove",1.0
"the corporate",3.0
"the correct",6.0
"the correlation",1.0
"the corwn",1.0
"the cosmetic",1.0
"the cost",17.0
"the cottage",1.0
"the couch",3.0
"the cougars",1.0
"the cougary",2.0
"the counter",89.0
"the counterheight",1.0
"the counters",1.0
"the counterservers",1.0
"the countries",1.0
"the country",13.0
"the coup",1.0
"the couple",3.0
"the coupon",7.0
"the course",14.0
"the courses",4.0
"the courtyard",3.0
"the couscous",1.0
"the covered",1.0
"the covers",2.0
"the coves",1.0
"the coveted",3.0
"the cowgirl",1.0
"the cozy",5.0
"the crab",12.0
"the crabcake",1.0
"the crabcakes",3.0
"the cracklings",2.0
"the craft",2.0
"the craftmanship",1.0
"the craftsmanship",1.0
"the cramped",1.0
"the crapper",2.0
"the craving",5.0
"the crazy",1.0
"the cream",9.0
"the creamed",2.0
"the creamiest",1.0
"the creaminess",1.0
"the creamy",5.0
"the crease",1.0
"the create",1.0
"the creative",1.0
"the credit",3.0
"the creepy",2.0
"the creme",3.0
"the crepe",2.0
"the crepes",5.0
"the crepswhat",1.0
"the crescent",1.0
"the crew",2.0
"the crimini",1.0
"the crinkle",2.0
"the cripsy",1.0
"the crispier",2.0
"the crispy",12.0
"the croissant",2.0
"the croissants",4.0
"the crop",1.0
"the cross",1.0
"the crossed",2.0
"the crostini",2.0
"the crowd",25.0
"the crowded",3.0
"the crowds",3.0
"the crown",1.0
"the crowning",1.0
"the crumbly",1.0
"the crunchy",3.0
"the crush",1.0
"the crushed",1.0
"the crust",13.0
"the crusty",2.0
"the cuban",1.0
"the cuber",1.0
"the cubes",1.0
"the cucumber",5.0
"the cucumbers",1.0
"the cuisine",5.0
"the culinary",3.0
"the culture",1.0
"the cup",2.0
"the cupcake",2.0
"the cupcakes",8.0
"the cuppa",1.0
"the cups",1.0
"the curb",1.0
"the cured",1.0
"the curly",1.0
"the current",5.0
"the curries",1.0
"the curry",14.0
"the curt",1.0
"the curtains",1.0
"the cushions",1.0
"the custard",4.0
"the custardcardamom",1.0
"the customer",14.0
"the customers",9.0
"the customized",1.0
"the cut",2.0
"the cute",4.0
"the cutest",9.0
"the da",1.0
"the daily",7.0
"the dailyspecials",1.0
"the dal",1.0
"the damage",2.0
"the damn",4.0
"the dance",4.0
"the dancing",1.0
"the daredevil",1.0
"the dark",9.0
"the darker",2.0
"the darkness",3.0
"the darth",1.0
"the dash",1.0
"the date",1.0
"the dates",1.0
"the day",53.0
"the daylight",1.0
"the daynight",1.0
"the days",4.0
"the daytime",1.0
"the dcor",1.0
"the deal",7.0
"the death",1.0
"the decaf",1.0
"the decent",3.0
"the decision",1.0
"the decline",1.0
"the deco",2.0
"the deconstructed",2.0
"the decor",55.0
"the decoratingarrangement",1.0
"the decorations",3.0
"the decors",1.0
"the deep",3.0
"the defacto",1.0
"the default",2.0
"the definition",4.0
"the degree",2.0
"the delay",1.0
"the delectable",2.0
"the deli",9.0
"the delicacy",1.0
"the delicious",23.0
"the deliciousness",2.0
"the delightful",2.0
"the deliverer",1.0
"the delivery",2.0
"the deluxe",1.0
"the demand",1.0
"the demands",1.0
"the demographics",1.0
"the denizens",1.0
"the dennys",1.0
"the department",2.0
"the dependable",1.0
"the desert",14.0
"the deserts",4.0
"the desertthis",1.0
"the design",3.0
"the desired",1.0
"the desk",1.0
"the dessert",23.0
"the dessertOMGthe",2.0
"the desserts",9.0
"the detail",1.0
"the details",3.0
"the detour",1.0
"the development",1.0
"the deviled",6.0
"the devilslol",1.0
"the devlis",1.0
"the diablo",1.0
"the dice",1.0
"the didnt",1.0
"the diet",2.0
"the difference",7.0
"the differences",2.0
"the different",14.0
"the differentiator",1.0
"the digital",1.0
"the dill",1.0
"the dim",8.0
"the dimensions",1.0
"the diner",2.0
"the diners",2.0
"the dining",36.0
"the dinner",21.0
"the dinners",1.0
"the dip",3.0
"the dipped",1.0
"the dipping",5.0
"the directions",1.0
"the dirt",1.0
"the dirty",4.0
"the disappointment",3.0
"the disco",1.0
"the discount",1.0
"the discount**",2.0
"the discovery",1.0
"the dish",36.0
"the dishbut",1.0
"the dishes",52.0
"the disruptions",1.0
"the dissolving",1.0
"the distance",1.0
"the distortions",1.0
"the diverse",2.0
"the diversity",2.0
"the divine",1.0
"the docket",1.0
"the dog",3.0
"the dogfriendliness",1.0
"the doityourself",1.0
"the dollar",1.0
"the dollop",2.0
"the dollops",1.0
"the donuts",1.0
"the door",72.0
"the doors",2.0
"the doorway",2.0
"the dots",1.0
"the double",2.0
"the doublethick",1.0
"the doubt",2.0
"the dough",3.0
"the down",2.0
"the downside",1.0
"the downstairs",1.0
"the downto",1.0
"the downtown",10.0
"the downtownnorth",2.0
"the dozen",1.0
"the dozenplus",1.0
"the draft",2.0
"the dragon",2.0
"the drain",1.0
"the drama",1.0
"the dramatic",1.0
"the dramatically",1.0
"the draw",2.0
"the drawing",1.0
"the dress",3.0
"the dressing",3.0
"the drink",15.0
"the drinking",2.0
"the drinkingandmovie",1.0
"the drinks",26.0
"the drip",2.0
"the drive",22.0
"the driver",3.0
"the drivethru",2.0
"the driveway",1.0
"the driving",1.0
"the drunk",2.0
"the drunken",1.0
"the drunks",1.0
"the dry",10.0
"the dryness",1.0
"the duchess",1.0
"the duck",13.0
"the dude",1.0
"the dumbed",1.0
"the dumplings",2.0
"the dungeness",1.0
"the duration",3.0
"the dusk",1.0
"the dust",2.0
"the dutch",1.0
"the earliest",1.0
"the early",4.0
"the earth",1.0
"the easiest",1.0
"the east",5.0
"the easy",1.0
"the eating",1.0
"the eclectic",1.0
"the economics",1.0
"the economy",1.0
"the edamame",3.0
"the edge",9.0
"the edges",5.0
"the education",1.0
"the effect",1.0
"the effects",1.0
"the effort",3.0
"the egg",19.0
"the egglplant",1.0
"the eggplant",17.0
"the eggplantzuchiniblue",1.0
"the eggrolls",1.0
"the eggs",18.0
"the eggsalad",1.0
"the eighth",1.0
"the elderly",2.0
"the electronic",1.0
"the elevator",2.0
"the eleven",1.0
"the elusive",1.0
"the email",2.0
"the emerald",3.0
"the empanadas",3.0
"the employees",16.0
"the empty",3.0
"the enchiladas",5.0
"the end",73.0
"the endless",2.0
"the ends",2.0
"the energy",1.0
"the enjoyment",1.0
"the ensalda",1.0
"the entertainment",2.0
"the entire",56.0
"the entirety",1.0
"the entrance",7.0
"the entree",12.0
"the entrees",22.0
"the entry",1.0
"the environment",5.0
"the epicurean",1.0
"the eponymous",1.0
"the equally",1.0
"the equipment",2.0
"the equivalent",1.0
"the escalators",1.0
"the escargots",1.0
"the esplanade",1.0
"the espresso",1.0
"the essence",1.0
"the essentials",1.0
"the establishment",8.0
"the estasblishment",1.0
"the etiquette",1.0
"the eugusi",1.0
"the evening",39.0
"the evenings",5.0
"the event",8.0
"the events",2.0
"the ever",1.0
"the everpresent",1.0
"the everyman",1.0
"the everything",1.0
"the evolution",1.0
"the exact",8.0
"the excellence",1.0
"the excellent",5.0
"the exception",6.0
"the exceptional",6.0
"the excessively",1.0
"the excitement",1.0
"the exciting",1.0
"the exclusive",1.0
"the execution",4.0
"the expanded",1.0
"the expectation",1.0
"the expectations",1.0
"the expected",1.0
"the expenditure",1.0
"the expensive",2.0
"the experiance",1.0
"the experience",47.0
"the experinece",2.0
"the expert",1.0
"the exposed",1.0
"the extensive",3.0
"the extent",1.0
"the exterior",2.0
"the extra",15.0
"the extreme",2.0
"the extremely",4.0
"the eye",6.0
"the eyes",5.0
"the fab",1.0
"the fabulous",3.0
"the fabulously",1.0
"the fabulousness",1.0
"the facade",1.0
"the face",8.0
"the fact",81.0
"the faint",1.0
"the fair",1.0
"the fairly",1.0
"the fajita",1.0
"the fajitas",2.0
"the fake",1.0
"the falafel",1.0
"the famed",1.0
"the familiar",2.0
"the family",16.0
"the famous",8.0
"the fancier",1.0
"the fancy",1.0
"the fantastic",4.0
"the fantastically",1.0
"the fantasystyle",1.0
"the far",1.0
"the fare",2.0
"the farm",3.0
"the farmer",1.0
"the farmers",2.0
"the fascade",1.0
"the fastest",1.0
"the fat",4.0
"the fattier",2.0
"the fatty",2.0
"the faucet",1.0
"the favorite",1.0
"the favs",1.0
"the feast",1.0
"the feature",1.0
"the featured",1.0
"the feeding",1.0
"the feel",6.0
"the feeling",12.0
"the feijoada",1.0
"the fellas",1.0
"the female",4.0
"the fennel",4.0
"the festive",2.0
"the festivities",1.0
"the feta",3.0
"the few",12.0
"the field",1.0
"the fields",1.0
"the fifth",2.0
"the fig",2.0
"the fight",4.0
"the filet",17.0
"the filete",1.0
"the filets",1.0
"the fillet",5.0
"the filling",7.0
"the film",4.0
"the final",6.0
"the find",1.0
"the fine",6.0
"the finest",4.0
"the fire",4.0
"the firecracker",2.0
"the firepit",1.0
"the fireplace",6.0
"the first",150.0
"the fish",55.0
"the fishies",1.0
"the fishiness",1.0
"the fishoh",1.0
"the five",3.0
"the fixings",2.0
"the fixingsgreat",1.0
"the fixins",2.0
"the flag",1.0
"the flagship",1.0
"the flame",1.0
"the flamenco",4.0
"the flames",2.0
"the flaming",2.0
"the flans",1.0
"the flat",6.0
"the flatbread",2.0
"the flatscreen",2.0
"the flatscreens",1.0
"the flauta",2.0
"the flautas",1.0
"the flavor",48.0
"the flavored",1.0
"the flavorful",1.0
"the flavoring",1.0
"the flavors",29.0
"the flavortexutreyikes",1.0
"the flaws",1.0
"the flicks",1.0
"the floor",12.0
"the floors",3.0
"the flourless",2.0
"the fluff",1.0
"the fluffy",2.0
"the fluke",1.0
"the fly",3.0
"the flys",1.0
"the fnc",1.0
"the foccacia",2.0
"the foie",3.0
"the foil",1.0
"the folks",18.0
"the follow",1.0
"the following",15.0
"the fond",1.0
"the fondue",1.0
"the food",648.0
"the foodIt",1.0
"the fooddrinks",1.0
"the foodfrom",1.0
"the foodie",2.0
"the foodies",1.0
"the foodmeh",1.0
"the foodnow",1.0
"the foodoh",1.0
"the foods",5.0
"the foodwas",2.0
"the foodwineservice",1.0
"the foot",2.0
"the football",2.0
"the foreground",1.0
"the foresight",1.0
"the form",4.0
"the formal",2.0
"the formalities",1.0
"the former",2.0
"the formula",3.0
"the fort",1.0
"the foundation",1.0
"the founder",1.0
"the fountain",1.0
"the four",3.0
"the fourstar",1.0
"the fourth",3.0
"the foyerarea",1.0
"the fragrance",1.0
"the fragrant",1.0
"the free",13.0
"the freedom",2.0
"the freeway",1.0
"the freezer",2.0
"the french",12.0
"the fresh",24.0
"the freshest",13.0
"the freshly",2.0
"the freshness",4.0
"the freshsqueezed",2.0
"the fridge",7.0
"the fried",33.0
"the friend",2.0
"the friendliest",1.0
"the friendliness",2.0
"the friendly",15.0
"the fries",36.0
"the friggin",1.0
"the frites",1.0
"the frittersthese",1.0
"the front",41.0
"the frou",1.0
"the frozen",7.0
"the fruit",2.0
"the fruity",3.0
"the fry",5.0
"the fryer",1.0
"the frys",2.0
"the fuck",1.0
"the full",15.0
"the fullest",1.0
"the fun",6.0
"the fundamentals",2.0
"the funds",1.0
"the funky",4.0
"the funniest",1.0
"the funny",1.0
"the furnishings",1.0
"the furniture",3.0
"the future",15.0
"the futurei",1.0
"the gal",1.0
"the gals",2.0
"the game",10.0
"the games",5.0
"the gamier",1.0
"the gamut",2.0
"the gang",1.0
"the garage",3.0
"the garbanzos",1.0
"the garden",3.0
"the gardiniera",1.0
"the garlic",18.0
"the garlicky",2.0
"the garnish",1.0
"the gas",5.0
"the gaspowered",1.0
"the gastonomic",2.0
"the gate",4.0
"the gates",1.0
"the geisha",1.0
"the gelato",3.0
"the general",10.0
"the generous",2.0
"the generously",1.0
"the genius",1.0
"the genre",1.0
"the gent",1.0
"the gentle",2.0
"the gentleman",1.0
"the genuine",2.0
"the geometry",1.0
"the get",1.0
"the gewurstraminer",1.0
"the ghetto",4.0
"the giant",6.0
"the giants",1.0
"the gift",8.0
"the gigantic",2.0
"the gills",4.0
"the ginger",4.0
"the gingersugar",1.0
"the girl",9.0
"the girlfriend",1.0
"the girls",8.0
"the glass",25.0
"the glaze",3.0
"the glazed",1.0
"the gleaming",1.0
"the globe",2.0
"the globs",1.0
"the glorified",1.0
"the glory",2.0
"the glove",1.0
"the glowing",1.0
"the gluten",3.0
"the glutenfree",1.0
"the gnocchi",1.0
"the goahead",1.0
"the goat",8.0
"the goats",1.0
"the goingson",1.0
"the golden",2.0
"the golf",1.0
"the good",17.0
"the gorganzola",2.0
"the gorgeous",1.0
"the gourmet",1.0
"the granny",2.0
"the grape",1.0
"the grapes",4.0
"the grapevine",2.0
"the grating",1.0
"the graveor",1.0
"the gravlax",1.0
"the gravy",7.0
"the grean",2.0
"the grease",3.0
"the greasiness",1.0
"the greasy",2.0
"the great",25.0
"the greater",2.0
"the greatest",9.0
"the greek",3.0
"the green",25.0
"the greens",6.0
"the greeter",1.0
"the greeters",2.0
"the greeting",1.0
"the griddle",3.0
"the griefo",1.0
"the grill",9.0
"the grilland",1.0
"the grilled",30.0
"the grim",1.0
"the gringo",1.0
"the gringos",1.0
"the grits",2.0
"the grocery",10.0
"the ground",2.0
"the grounds",1.0
"the group",4.0
"the groupon",2.0
"the growing",1.0
"the grub",2.0
"the guac",6.0
"the guacamole",11.0
"the guest",3.0
"the guests",2.0
"the guilt",1.0
"the gulab",1.0
"the gumbo",1.0
"the gusto",1.0
"the gutter",1.0
"the guy",17.0
"the guys",8.0
"the gym",2.0
"the gyozo",1.0
"the gyro",4.0
"the gyros",2.0
"the habanero",4.0
"the habaneros",1.0
"the had",1.0
"the hairs",1.0
"the half",7.0
"the halfhour",1.0
"the halfserving",1.0
"the halfway",1.0
"the halibut",2.0
"the hall",1.0
"the halls",1.0
"the hallway",1.0
"the ham",4.0
"the hamachi",2.0
"the hamburger",2.0
"the hana",2.0
"the hand",2.0
"the handful",1.0
"the handmade",1.0
"the handrolls",2.0
"the handy",1.0
"the hang",1.0
"the hangar",1.0
"the hanger",1.0
"the hanging",1.0
"the happenings",2.0
"the happiest",1.0
"the happy",21.0
"the hard",2.0
"the hardest",4.0
"the hash",5.0
"the hashbrown",1.0
"the hashbrowns",3.0
"the hassle",1.0
"the hatch",4.0
"the hated",1.0
"the having",2.0
"the hawaiian",1.0
"the haystack",1.0
"the he",1.0
"the head",9.0
"the heads",1.0
"the health",4.0
"the healthiest",2.0
"the healthy",2.0
"the heap",1.0
"the heaping",1.0
"the heart",13.0
"the hearth",1.0
"the hearty",2.0
"the heat",19.0
"the heavens",1.0
"the heavier",1.0
"the heavy",2.0
"the heck",8.0
"the heffe",2.0
"the heftier",1.0
"the hefty",3.0
"the height",1.0
"the hell",12.0
"the help",3.0
"the herb",1.0
"the herbal",1.0
"the herbs",2.0
"the hibiscus",1.0
"the hidden",1.0
"the high",13.0
"the highbacked",1.0
"the highend",1.0
"the higher",4.0
"the highest",4.0
"the highlight",9.0
"the highlights",4.0
"the highly",1.0
"the highquality",1.0
"the highway",1.0
"the hill",1.0
"the hint",2.0
"the hip",1.0
"the hipster",1.0
"the hissy",1.0
"the history",4.0
"the hizzle~zizzle",1.0
"the hockey",1.0
"the hole",2.0
"the holiday",2.0
"the holidays",2.0
"the hollandaise",1.0
"the homage",1.0
"the home",2.0
"the homemade",2.0
"the honey",5.0
"the honor",3.0
"the hood",6.0
"the hook",4.0
"the hookah",1.0
"the hoopla",1.0
"the hope",1.0
"the horchata",2.0
"the horchatta",1.0
"the hordes",1.0
"the horns",1.0
"the horrible",2.0
"the horrid",2.0
"the horse",1.0
"the horseradish",5.0
"the hospitable",2.0
"the hospital",1.0
"the hospitality",2.0
"the host",3.0
"the hostess",30.0
"the hostesses",4.0
"the hot",33.0
"the hotel",16.0
"the hotels",1.0
"the hottee",1.0
"the hottest",3.0
"the hour",5.0
"the hours",4.0
"the house",40.0
"the housemade",1.0
"the houses",2.0
"the hovercraft",1.0
"the hubbub",1.0
"the hubby",6.0
"the hubs",2.0
"the huevos",6.0
"the huge",6.0
"the hulking",1.0
"the humidity",1.0
"the hummas",1.0
"the hummus",22.0
"the hungry",2.0
"the hunt",3.0
"the husband",6.0
"the hustlebustle",1.0
"the hword",1.0
"the hype",14.0
"the hypebest",1.0
"the ice",10.0
"the iceberg",1.0
"the iced",4.0
"the icing",4.0
"the icy",1.0
"the idea",14.0
"the identity",1.0
"the immediate",3.0
"the immense",1.0
"the importance",1.0
"the impression",5.0
"the impressive",2.0
"the improved",1.0
"the in",2.0
"the inch",3.0
"the included",1.0
"the inconsistency",1.0
"the inconvenience",1.0
"the incorporation",1.0
"the increase",1.0
"the incredible",4.0
"the individual",4.0
"the individuals",1.0
"the indoor",1.0
"the indoors",1.0
"the indulgent",1.0
"the industrial",1.0
"the industry",5.0
"the infamous",1.0
"the inflated",1.0
"the information",1.0
"the ingredients",27.0
"the ingredientsdefinitely",1.0
"the ingredientswho",2.0
"the initial",5.0
"the initiated",2.0
"the injera",2.0
"the inner",2.0
"the insalate",1.0
"the inside",31.0
"the instant",1.0
"the instead",1.0
"the integrity",1.0
"the intent",2.0
"the intention",1.0
"the inter",1.0
"the interactive",1.0
"the interestingly",2.0
"the interior",16.0
"the internet",5.0
"the intimate",3.0
"the intoxicating",2.0
"the introduction",1.0
"the investment",1.0
"the invitation",1.0
"the irish",1.0
"the is",2.0
"the ish",1.0
"the island",1.0
"the islands",2.0
"the issue",2.0
"the italian",2.0
"the item",2.0
"the items",16.0
"the jabche",1.0
"the jack",1.0
"the jalapeno",1.0
"the jalapenos",1.0
"the jalepeno",2.0
"the jams",1.0
"the jar",1.0
"the jasmine",1.0
"the jaunt",1.0
"the jellies",2.0
"the jerk",6.0
"the jerkface",1.0
"the jetpack",1.0
"the jingle",1.0
"the jist",1.0
"the job",5.0
"the john",1.0
"the joint",5.0
"the jokes",1.0
"the jolly",2.0
"the jr",1.0
"the juices",4.0
"the juiciness",1.0
"the juke",1.0
"the jukebox",1.0
"the jumbo",2.0
"the jump",1.0
"the jungle",1.0
"the junk",1.0
"the jus",3.0
"the kabobs",1.0
"the kahlua",1.0
"the kale",1.0
"the kazbah",2.0
"the keg",1.0
"the key",4.0
"the kick",1.0
"the kicker",1.0
"the kid",5.0
"the kiddies",1.0
"the kids",21.0
"the killer",1.0
"the kimchee",1.0
"the kimchi",1.0
"the kind",28.0
"the kinds",1.0
"the king",1.0
"the kinks",1.0
"the kiss",1.0
"the kitchen",76.0
"the kitchens",1.0
"the kitchenthis",1.0
"the kitschy",2.0
"the knick",1.0
"the knish",1.0
"the know",2.0
"the knowledgeable",1.0
"the kobe",1.0
"the koobideh",1.0
"the korma",1.0
"the kraut",1.0
"the kung",1.0
"the lab",1.0
"the label",1.0
"the lack",8.0
"the lacking",1.0
"the lactose",1.0
"the ladies",13.0
"the lady",7.0
"the lagoon",1.0
"the lake",1.0
"the lamb",28.0
"the lamest",3.0
"the land",3.0
"the language",1.0
"the lard",2.0
"the large",19.0
"the larger",7.0
"the largest",7.0
"the lasagna",5.0
"the last",64.0
"the late",11.0
"the later",1.0
"the lates",1.0
"the latest",6.0
"the latte",1.0
"the latter",11.0
"the lava",2.0
"the lavosh",1.0
"the lawn",1.0
"the laxpudding",1.0
"the layer",2.0
"the layout",8.0
"the lazy",1.0
"the lb",2.0
"the leader",2.0
"the least",9.0
"the lechon",1.0
"the leeks",2.0
"the left",7.0
"the leftovers",3.0
"the leg",1.0
"the legendary",1.0
"the legit",1.0
"the lemon",8.0
"the lemonJoy",2.0
"the lemonade",2.0
"the lemongrass",4.0
"the lengua",1.0
"the lentil",4.0
"the less",3.0
"the lessthanstellar",1.0
"the letdown",1.0
"the letter",1.0
"the lettuce",12.0
"the lettucetomatoonion",1.0
"the level",8.0
"the libation",1.0
"the library",1.0
"the license",1.0
"the life",3.0
"the light",20.0
"the lighting",6.0
"the lights",5.0
"the like",1.0
"the likes",1.0
"the limit",1.0
"the limited",1.0
"the limitless",2.0
"the line",19.0
"the lines",2.0
"the lingo",2.0
"the linguine",1.0
"the liquor",3.0
"the list",21.0
"the lite",1.0
"the little",28.0
"the live",10.0
"the lively",1.0
"the living",1.0
"the lo",1.0
"the loaded",5.0
"the lobby",8.0
"the lobster",28.0
"the local",11.0
"the locals",2.0
"the location",41.0
"the locations",1.0
"the log",1.0
"the logo",1.0
"the long",4.0
"the longest",3.0
"the longhorn",1.0
"the look",13.0
"the lookout",3.0
"the looks",3.0
"the loop",1.0
"the loose",1.0
"the lot",9.0
"the lottery",1.0
"the loud",2.0
"the loudness",2.0
"the lounge",5.0
"the lousy",2.0
"the love",7.0
"the lovely",10.0
"the low",8.0
"the lower",2.0
"the lowest",1.0
"the lowlight",1.0
"the luck",1.0
"the lucky",2.0
"the lukewarm",1.0
"the lump",1.0
"the lumpia",1.0
"the lunch",43.0
"the lunchonly",1.0
"the lure",2.0
"the lush",2.0
"the luxurious",1.0
"the lyrics",1.0
"the ma",1.0
"the mac",15.0
"the macadmia",1.0
"the macaroni",7.0
"the machaca",2.0
"the machines",1.0
"the macro",1.0
"the macrochainfast",1.0
"the mad",1.0
"the magazine",1.0
"the magazines",1.0
"the magic",3.0
"the magnet",1.0
"the maguro",1.0
"the maiden",1.0
"the mail",2.0
"the main",28.0
"the mainland",3.0
"the major",4.0
"the majority",3.0
"the make",1.0
"the makings",3.0
"the mall",2.0
"the mallstill",1.0
"the man",15.0
"the management",3.0
"the manager",51.0
"the managers",3.0
"the manapua",1.0
"the mangalitsa",1.0
"the mango",7.0
"the manhattan",2.0
"the mantle",1.0
"the many",10.0
"the map",2.0
"the maple",1.0
"the marathon",1.0
"the marble",1.0
"the margaritas",5.0
"the margherita",2.0
"the mariachi",1.0
"the marinade",1.0
"the marinara",1.0
"the marinated",3.0
"the mark",1.0
"the market",7.0
"the martinis",2.0
"the masa",1.0
"the masaman",1.0
"the mascot",1.0
"the masculine",1.0
"the mashed",3.0
"the masses",1.0
"the massive",1.0
"the masters",1.0
"the math",1.0
"the matter",1.0
"the max",3.0
"the mayo",2.0
"the meal",98.0
"the meals",3.0
"the mean",1.0
"the meaning",2.0
"the means",2.0
"the meantime",1.0
"the meat",67.0
"the meatball",1.0
"the meatballs",4.0
"the meatloaf",4.0
"the meats",8.0
"the mechanical",4.0
"the median",1.0
"the medical",2.0
"the mediocre",2.0
"the mediterranean",2.0
"the medium",4.0
"the meeting",3.0
"the meetings",1.0
"the meets",2.0
"the melted",2.0
"the melting",1.0
"the memorabilia",1.0
"the memory",2.0
"the men",2.0
"the menu",390.0
"the menuI",2.0
"the menuOne",1.0
"the menuand",1.0
"the menuappetizers",1.0
"the menus",12.0
"the menuscore",1.0
"the menuwhich",1.0
"the mercado",1.0
"the mercenary",1.0
"the mercy",1.0
"the mere",1.0
"the merely",1.0
"the mesquite",2.0
"the mess",1.0
"the messenger",1.0
"the meter",1.0
"the methcrackhead",1.0
"the methodical",1.0
"the metro",1.0
"the mexican",2.0
"the microwave",7.0
"the midday",2.0
"the middle",46.0
"the midwest",5.0
"the mijas",1.0
"the mild",2.0
"the milder",1.0
"the mile",1.0
"the military",1.0
"the milk",2.0
"the milkshakeshomemade",1.0
"the mill",6.0
"the mimosa",1.0
"the mimosas",2.0
"the mind",1.0
"the mini",3.0
"the miniature",1.0
"the minichimis",1.0
"the minority",2.0
"the mint",4.0
"the mintlamb",1.0
"the minuscule",1.0
"the minute",6.0
"the mirrors",1.0
"the mis",1.0
"the misomarinated",1.0
"the mist",1.0
"the mistake",3.0
"the mistakes",1.0
"the misted",2.0
"the misters",2.0
"the misting",2.0
"the mix",9.0
"the mixed",4.0
"the mixture",3.0
"the mixturethats",2.0
"the mizithra",1.0
"the mocha",1.0
"the mock",1.0
"the mod",2.0
"the model",1.0
"the modern",4.0
"the mojito",1.0
"the mole",2.0
"the molten",1.0
"the mom",1.0
"the moment",23.0
"the momentous",1.0
"the money",14.0
"the moniker",1.0
"the monochrome",1.0
"the monster",1.0
"the monte",1.0
"the month",7.0
"the moo",2.0
"the mood",54.0
"the moon",1.0
"the more",16.0
"the morecrowded",1.0
"the moreinteresting",1.0
"the morespacious",1.0
"the morning",8.0
"the morningin",1.0
"the moss",1.0
"the most",90.0
"the mostly",1.0
"the mother",1.0
"the mound",1.0
"the moundopotatoes",1.0
"the mountain",2.0
"the mountains",2.0
"the mouth",1.0
"the movie",12.0
"the movieI",1.0
"the movies",2.0
"the mozzarella",6.0
"the mu",1.0
"the much",3.0
"the muffin",1.0
"the muffins",2.0
"the multi",2.0
"the multifaceted",2.0
"the multigrain",2.0
"the munchies",2.0
"the mural",1.0
"the musc",1.0
"the mushroom",8.0
"the mushrooms",8.0
"the music",41.0
"the musicI",1.0
"the musicians",2.0
"the musics",1.0
"the mussels",5.0
"the mussle",1.0
"the mussles",1.0
"the must",1.0
"the mustard",2.0
"the mutton",1.0
"the my",3.0
"the mystery",2.0
"the mythical",3.0
"the n",1.0
"the naan",2.0
"the nacho",1.0
"the nachos",2.0
"the name",43.0
"the names",9.0
"the nan",1.0
"the narrow",1.0
"the nasty",2.0
"the nation",1.0
"the natural",1.0
"the naturalherbalhomeopathic",1.0
"the nd",8.0
"the near",8.0
"the nearby",3.0
"the nearly",4.0
"the need",9.0
"the negative",5.0
"the negatives",2.0
"the neighborhood",22.0
"the neighborhoods",1.0
"the neighboring",1.0
"the neon",3.0
"the nerve",1.0
"the never",1.0
"the new",42.0
"the newbie",1.0
"the newly",1.0
"the newlyenclosed",1.0
"the newness",2.0
"the newrecipe",1.0
"the news",1.0
"the newspaper",1.0
"the next",80.0
"the nexttolastday",1.0
"the nexus",1.0
"the nice",9.0
"the nicely",1.0
"the nicelysized",1.0
"the nicest",8.0
"the night",45.0
"the nightdissolved",1.0
"the nightlife",1.0
"the nightor",1.0
"the nighttime",1.0
"the nigiri",1.0
"the ninth",1.0
"the nittygritty",1.0
"the no",1.0
"the noise",3.0
"the non",1.0
"the noncasino",1.0
"the nonfish",1.0
"the nonfried",1.0
"the nonsushi",1.0
"the noodle",2.0
"the noodles",6.0
"the noon",4.0
"the norm",5.0
"the normal",8.0
"the north",4.0
"the northern",1.0
"the northside",1.0
"the northwest",1.0
"the nose",1.0
"the nosh",2.0
"the not",2.0
"the notsoAthenian",1.0
"the notsochainishchain",1.0
"the notsotraditional",1.0
"the novelty",2.0
"the now",5.0
"the nowclosed",1.0
"the nowindows",1.0
"the nth",1.0
"the number",11.0
"the numbing",1.0
"the numerous",1.0
"the nut",1.0
"the nutrients",1.0
"the oatmeal",3.0
"the obligatory",4.0
"the obnoxious",1.0
"the obvious",2.0
"the occasion",2.0
"the occassion",1.0
"the ocean",3.0
"the odd",3.0
"the odds",1.0
"the of",8.0
"the off",1.0
"the offending",1.0
"the offensive",1.0
"the offer",3.0
"the offerings",4.0
"the office",14.0
"the officers",1.0
"the offices",1.0
"the official",1.0
"the oil",1.0
"the old",31.0
"the older",3.0
"the oldest",1.0
"the oldschool",2.0
"the olive",5.0
"the omelet",1.0
"the omelets",1.0
"the omelette",1.0
"the omnivores",1.0
"the on",2.0
"the once",2.0
"the one",55.0
"the ones",18.0
"the onion",15.0
"the onions",3.0
"the online",1.0
"the only",110.0
"the oooeygooey",1.0
"the open",12.0
"the openair",2.0
"the opened",1.0
"the opening",4.0
"the opentable",1.0
"the opera",1.0
"the operator",1.0
"the opportunity",17.0
"the opposite",3.0
"the option",8.0
"the optional",1.0
"the options",5.0
"the orange",4.0
"the orangeI",1.0
"the order",16.0
"the ordering",5.0
"the orders",2.0
"the ordinary",2.0
"the oreo",1.0
"the organic",1.0
"the organicnatural",1.0
"the original",16.0
"the originalfantastic",1.0
"the osso",1.0
"the other",186.0
"the others",11.0
"the otherwise",1.0
"the out",1.0
"the outcome",1.0
"the outdoor",8.0
"the outdoors",1.0
"the outer",4.0
