_id,value
"sauce and",10.0
"sauce as",1.0
"sauce breaks",1.0
"sauce but",1.0
"sauce come",1.0
"sauce for",1.0
"sauce had",1.0
"sauce has",1.0
"sauce in",1.0
"sauce is",3.0
"sauce it",1.0
"sauce of",1.0
"sauce on",7.0
"sauce or",2.0
"sauce over",1.0
"sauce see",1.0
"sauce served",1.0
"sauce side",1.0
"sauce something",2.0
"sauce that",3.0
"sauce thats",1.0
"sauce to",1.0
"sauce varieties",1.0
"sauce was",5.0
"sauce which",1.0
"sauce with",2.0
"sauced Edible",2.0
"sauced and",1.0
"sauceit is",1.0
"sauces and",1.0
"sauces because",1.0
"sauces could",1.0
"sauces that",2.0
"saucesand fried",1.0
"sausage I",1.0
"sausage The",1.0
"sausage canadian",1.0
"sausage dumplings",1.0
"sausage in",1.0
"sausage instead",2.0
"sausage like",1.0
"sausage pulled",1.0
"sausage smoked",1.0
"sausage the",1.0
"sausage was",1.0
"sausage with",1.0
"sauted spinach",1.0
"sauteed greens",1.0
"sauteed in",1.0
"sauteed mushrooms",1.0
"sauteed swiss",1.0
"sauv blanc",2.0
"sauvingon blanc",1.0
"save $",1.0
"save big",1.0
"save five",1.0
"save it",3.0
"save percent",1.0
"save some",2.0
"save that",2.0
"save the",3.0
"save up",1.0
"saved a",2.0
"saved me",2.0
"saves you",1.0
"saving about",1.0
"saving grace",1.0
"saving this",2.0
"saving up",1.0
"savor every",1.0
"savory Today",1.0
"savory but",1.0
"savory dish",1.0
"saw a",1.0
"saw another",1.0
"saw food",1.0
"saw grapes",2.0
"saw how",1.0
"saw most",2.0
"saw parties",1.0
"saw that",3.0
"saw the",1.0
"saw them",1.0
"saw this",1.0
"saw we",2.0
"say !",1.0
"say $",2.0
"say Come",1.0
"say I",7.0
"say Ok",1.0
"say a",1.0
"say about",4.0
"say all",1.0
"say but",3.0
"say devoted",1.0
"say enough",2.0
"say fatass",1.0
"say go",1.0
"say hi",3.0
"say i",1.0
"say if",1.0
"say in",1.0
"say is",2.0
"say it",7.0
"say maybe",1.0
"say my",2.0
"say other",1.0
"say right",1.0
"say something",2.0
"say that",8.0
"say the",6.0
"say they",1.0
"say this",5.0
"say try",2.0
"say we",3.0
"say what",1.0
"say which",1.0
"say you",3.0
"saying Disneyland",2.0
"saying is",1.0
"saying it",1.0
"saying she",1.0
"saying was",1.0
"saying when",1.0
"says Ive",1.0
"says a",1.0
"says its",2.0
"says something",1.0
"scales are",1.0
"scallop They",2.0
"scallop bomb",1.0
"scallop lollipops",3.0
"scalloped potatoes",1.0
"scallops and",4.0
"scallops on",1.0
"scallops potato",2.0
"scallops that",1.0
"scallops wedge",1.0
"scallops were",2.0
"scaloppine sauteed",1.0
"scan cards",1.0
"scarfed half",1.0
"scary !",2.0
"scathing onetwo",1.0
"scattered about",1.0
"scene at",1.0
"scene here",1.0
"scene though",1.0
"scene was",1.0
"scent of",1.0
"scented smoke",1.0
"schedule You",1.0
"schedule call",1.0
"schedules since",2.0
"schnitzel cordon",1.0
"school Are",1.0
"school The",1.0
"school and",3.0
"school cafeteria",1.0
"school had",1.0
"school lunch",1.0
"school once",1.0
"school remember",1.0
"scoliosis brace",1.0
"scoop for",1.0
"scoop of",1.0
"scoop out",1.0
"scoop with",1.0
"score a",1.0
"scottsdale a",1.0
"scottsdale located",1.0
"scramble this",1.0
"scramble with",1.0
"scrambled through",2.0
"scratch I",1.0
"screen While",2.0
"screen for",1.0
"screens cover",2.0
"screens that",1.0
"screens to",1.0
"screens with",1.0
"screw up",1.0
"scrumptious I",1.0
"scrumptious My",1.0
"scrumptious and",1.0
"scrumptious oysters",1.0
"scrumptious suprise",1.0
"scrumptious this",1.0
"sculptures and",1.0
"se ew",1.0
"sea of",1.0
"sea urchin",2.0
"seafood I",1.0
"seafood Im",1.0
"seafood Yes",1.0
"seafood all",1.0
"seafood and",4.0
"seafood buffet",1.0
"seafood but",1.0
"seafood dumplings",1.0
"seafood is",2.0
"seafood once",1.0
"seafood place",3.0
"seafood section",1.0
"seafood tends",2.0
"seafood was",1.0
"seafood with",1.0
"sealed deal",1.0
"search of",1.0
"searching for",2.0
"seared Ahi",2.0
"seared for",2.0
"seared on",2.0
"seared tuna",1.0
"season and",2.0
"season they",1.0
"seasonal JIMMY",1.0
"seasonal Pumpkin",2.0
"seasonal crab",1.0
"seasonal menu",1.0
"seasonally and",1.0
"seasoned As",1.0
"seasoned The",1.0
"seasoned potato",1.0
"seasoned sushier",1.0
"seasoned sweet",2.0
"seasoned wine",1.0
"seasoning Not",1.0
"seasoning creamy",1.0
"seasoningsthree different",1.0
"seat !",1.0
"seat and",1.0
"seat but",1.0
"seat hawking",1.0
"seat in",1.0
"seat is",1.0
"seat to",1.0
"seat will",1.0
"seat you",1.0
"seat yourself",1.0
"seated and",1.0
"seated at",1.0
"seated by",3.0
"seated elsewhere",2.0
"seated gave",1.0
"seated given",1.0
"seated immediately",1.0
"seated in",2.0
"seated quickly",1.0
"seated right",1.0
"seated urgently",1.0
"seated which",1.0
"seated youll",2.0
"seating A",1.0
"seating Ever",1.0
"seating I",1.0
"seating If",1.0
"seating It",1.0
"seating a",1.0
"seating and",4.0
"seating area",1.0
"seating as",2.0
"seating for",1.0
"seating in",4.0
"seating inside",1.0
"seating is",2.0
"seating left",1.0
"seating on",1.0
"seating situation",1.0
"seating too",1.0
"seating was",1.0
"seating when",2.0
"seating where",2.0
"seats !",1.0
"seats Flat",1.0
"seats Mind",1.0
"seats along",1.0
"seats are",2.0
"seats comfortable",1.0
"seats in",1.0
"seats were",1.0
"seaweed !",2.0
"seaweed I",2.0
"seaweed both",2.0
"second Carlburg",1.0
"second and",1.0
"second because",2.0
"second before",1.0
"second bite",1.0
"second course",1.0
"second drink",2.0
"second glance",1.0
"second half",2.0
"second is",2.0
"second look",1.0
"second more",1.0
"second our",1.0
"second pizza",1.0
"second take",1.0
"second that",1.0
"second time",10.0
"second visit",3.0
"seconds of",2.0
"seconds shining",2.0
"secret for",1.0
"secret off",1.0
"secretive life",1.0
"section !",1.0
"section The",1.0
"section and",2.0
"section chocolates",1.0
"section has",1.0
"section hes",2.0
"section is",2.0
"section of",2.0
"section that",1.0
"sections for",1.0
"see Book",1.0
"see Football",1.0
"see If",1.0
"see Marsella",1.0
"see McGrath",1.0
"see Mr",1.0
"see The",2.0
"see a",4.0
"see above",2.0
"see aforementioned",1.0
"see an",1.0
"see anyone",1.0
"see anywhere",1.0
"see bopping",1.0
"see consistancy",2.0
"see happy",2.0
"see her",1.0
"see how",2.0
"see if",2.0
"see inches",1.0
"see instructions",1.0
"see it",1.0
"see major",1.0
"see me",2.0
"see myself",3.0
"see peeking",1.0
"see pic",1.0
"see postings",1.0
"see read",1.0
"see that",4.0
"see the",3.0
"see them",1.0
"see there",1.0
"see this",1.0
"see tons",1.0
"see us",1.0
"see what",1.0
"see you",1.0
"seeds raisins",1.0
"seeing They",1.0
"seeing a",1.0
"seeing all",1.0
"seeing an",1.0
"seeing the",1.0
"seeing what",1.0
"seek out",2.0
"seem a",1.0
"seem sanitary",2.0
"seem to",15.0
"seem too",1.0
"seemed a",2.0
"seemed bothered",1.0
"seemed fairly",1.0
"seemed fresh",1.0
"seemed kind",1.0
"seemed like",6.0
"seemed out",1.0
"seemed really",1.0
"seemed to",6.0
"seemingly took",1.0
"seems A",1.0
"seems a",1.0
"seems fairly",1.0
"seems light",1.0
"seems like",3.0
"seems nice",1.0
"seems they",1.0
"seems to",3.0
"seems very",1.0
"seen Peaches",1.0
"seen She",1.0
"seen Then",1.0
"seen any",1.0
"seen anywhere",1.0
"seen as",1.0
"seen before",1.0
"seen how",1.0
"seen many",1.0
"seen on",1.0
"seen them",1.0
"select cocktails",1.0
"select sushi",1.0
"selected the",1.0
"selected three",1.0
"selection I",2.0
"selection Neat",3.0
"selection Total",1.0
"selection Yes",2.0
"selection and",1.0
"selection as",2.0
"selection but",2.0
"selection choose",1.0
"selection even",2.0
"selection is",1.0
"selection of",16.0
"selection on",1.0
"selection or",1.0
"selection suggestions",1.0
"selection than",1.0
"selection too",1.0
"selection was",4.0
"selection while",1.0
"selection works",1.0
"selections I",1.0
"selections and",2.0
"selections as",1.0
"selections check",1.0
"selections on",1.0
"selections the",1.0
"self park",1.0
"selfparking during",1.0
"sell $",1.0
"sell here",1.0
"sell organic",1.0
"sell their",1.0
"selling my",1.0
"semi private",1.0
"semicold and",1.0
"send it",2.0
"send out",2.0
"send you",2.0
"senior and",1.0
"sense anyway",1.0
"sense that",2.0
"sensible comments",1.0
"sent home",1.0
"sent me",2.0
"separate nights",1.0
"sephora WF",1.0
"serious TV",1.0
"serious case",2.0
"serious cut",1.0
"seriously !",2.0
"seriously delicious",1.0
"seriously dont",1.0
"seriously good",2.0
"seriously high",1.0
"seriously one",1.0
"seriously ridiculous",1.0
"seriously smooth",1.0
"seriously spend",2.0
"seriously sweet",1.0
"seriously the",1.0
"seriously would",1.0
"serve a",4.0
"serve beer",1.0
"serve cotton",1.0
"serve food",1.0
"serve have",1.0
"serve him",1.0
"serve ice",1.0
"serve in",1.0
"serve it",5.0
"serve oz",1.0
"serve them",1.0
"serve you",3.0
"served All",1.0
"served American",1.0
"served at",2.0
"served but",2.0
"served by",2.0
"served cakes",1.0
"served for",1.0
"served from",1.0
"served hot",1.0
"served in",6.0
"served me",1.0
"served more",1.0
"served on",5.0
"served outside",1.0
"served promptly",1.0
"served right",1.0
"served simply",2.0
"served there",1.0
"served up",3.0
"served warm",1.0
"served was",2.0
"served ways",1.0
"served with",24.0
"served without",2.0
"server Hes",1.0
"server Reina",1.0
"server about",1.0
"server and",1.0
"server appeared",1.0
"server as",1.0
"server brings",1.0
"server came",2.0
"server discretely",1.0
"server gave",1.0
"server had",1.0
"server here",1.0
"server in",1.0
"server last",2.0
"server my",1.0
"server not",1.0
"server plates",1.0
"server stayed",1.0
"server suggested",1.0
"server switched",1.0
"server to",3.0
"server was",18.0
"server we",1.0
"server who",1.0
"serverBritney Get",1.0
"servers They",1.0
"servers are",3.0
"servers checking",1.0
"servers for",1.0
"servers on",1.0
"servers so",1.0
"servers suggestion",2.0
"servers were",1.0
"servers who",1.0
"serves ala",1.0
"serves okonomiyaki",1.0
"serves pizza",2.0
"serves you",1.0
"service !",5.0
"service AWESOME",1.0
"service Even",1.0
"service Every",1.0
"service FREE",1.0
"service If",1.0
"service Ive",1.0
"service Lets",1.0
"service Lovely",1.0
"service My",2.0
"service POST",1.0
"service SaBai",1.0
"service The",6.0
"service amazing",1.0
"service and",10.0
"service as",1.0
"service at",1.0
"service because",2.0
"service but",2.0
"service by",1.0
"service color",1.0
"service for",2.0
"service has",1.0
"service here",1.0
"service however",3.0
"service hustled",1.0
"service i",1.0
"service industry",1.0
"service is",19.0
"service love",1.0
"service means",2.0
"service my",1.0
"service on",2.0
"service problem",1.0
"service seriously",1.0
"service so",2.0
"service staff",1.0
"service stars",1.0
"service started",1.0
"service that",1.0
"service the",1.0
"service they",1.0
"service to",1.0
"service today",2.0
"service too",1.0
"service was",26.0
"service wasnt",1.0
"service we",4.0
"service which",1.0
"service window",1.0
"service would",1.0
"servicing bathrooms",1.0
"servile wed",1.0
"serving I",1.0
"serving Vegan",1.0
"serving cilantro",1.0
"serving fresh",1.0
"serving is",3.0
"serving me",1.0
"serving us",2.0
"serving was",2.0
"serving we",1.0
"servings were",1.0
"set for",1.0
"set menu",1.0
"set our",1.0
"set up",4.0
"sets itself",1.0
"sets this",1.0
"setting it",1.0
"setting up",1.0
"settled for",1.0
"settled on",1.0
"several businesses",1.0
"several fine",1.0
"several hole",1.0
"several locations",1.0
"several occasions",2.0
"several occassions",1.0
"several of",3.0
"several people",1.0
"several rooms",1.0
"several tables",4.0
"several things",1.0
"several times",4.0
"several visits",1.0
"several ways",1.0
"several wines",1.0
"severed with",1.0
"sexy lounge",1.0
"shabby !",1.0
"shack is",1.0
"shaded and",1.0
"shaded from",1.0
"shaded with",1.0
"shaker and",1.0
"shaker to",1.0
"shaky usually",1.0
"shall manup",1.0
"shame If",1.0
"shame even",1.0
"shank confit",1.0
"shape the",2.0
"shaped rolling",1.0
"shaped the",1.0
"shapedand the",1.0
"share Next",1.0
"share No",1.0
"share OR",1.0
"share On",1.0
"share The",1.0
"share and",2.0
"share it",1.0
"share of",2.0
"share or",1.0
"share some",1.0
"share the",3.0
"share this",1.0
"share with",1.0
"shared a",4.0
"shared the",6.0
"sharing A",1.0
"sharing Highlights",1.0
"sharing something",1.0
"shaving of",1.0
"shawarma pita",2.0
"shawerma pita",1.0
"shawerma sammie",1.0
"shawerma sandwich",1.0
"shawirma and",2.0
"she LOVES",1.0
"she also",1.0
"she apologized",1.0
"she asked",1.0
"she assured",1.0
"she checked",1.0
"she could",2.0
"she couldnt",1.0
"she def",1.0
"she delieved",1.0
"she did",3.0
"she didnt",3.0
"she doesnt",2.0
"she encouraged",1.0
"she ended",1.0
"she enjoyed",2.0
"she extended",1.0
"she gave",2.0
"she got",2.0
"she had",1.0
"she has",1.0
"she is",1.0
"she just",2.0
"she liked",1.0
"she looked",1.0
"she loved",2.0
"she made",2.0
"she never",1.0
"she not",1.0
"she only",1.0
"she ordered",1.0
"she provided",2.0
"she really",2.0
"she reccomended",1.0
"she remarked",1.0
"she removed",1.0
"she repeated",1.0
"she said",3.0
"she seemed",1.0
"she should",1.0
"she thought",1.0
"she told",2.0
"she very",1.0
"she wanted",3.0
"she was",18.0
"she wasnt",2.0
"she would",2.0
"shed be",1.0
"shed earned",1.0
"shed like",1.0
"sheen of",1.0
"sheep thing",1.0
"sheet with",1.0
"shelf FRESH",1.0
"shell Wonderful",1.0
"shell crab",1.0
"shell fish",1.0
"shell on",1.0
"shell out",2.0
"shells with",1.0
"shelter Previous",2.0
"sheltered family",1.0
"shelves and",2.0
"shepherds pie",2.0
"sheriff joe",1.0
"sherry glazed",1.0
"shift I",1.0
"shift there",1.0
"shift truly",1.0
"shining a",2.0
"shirt amongst",1.0
"shirt and",1.0
"shirt but",2.0
"shirt there",2.0
"shirted nimrods",2.0
"shirts jeans",1.0
"shirts on",1.0
"shit about",2.0
"shit am",1.0
"shit but",1.0
"shit its",2.0
"sho be",1.0
"shocked at",1.0
"shocked when",1.0
"shocking to",1.0
"shoes !",2.0
"shoes as",2.0
"shoot the",1.0
"shooter That",1.0
"shoots I",1.0
"shop I",1.0
"shop but",2.0
"shop near",1.0
"shop was",1.0
"shopping They",1.0
"shopping at",3.0
"shopping bags",1.0
"shopping center",1.0
"shopping for",1.0
"shopping or",1.0
"shopping plaza",1.0
"shopping that",1.0
"shops That",2.0
"shops but",2.0
"shops in",1.0
"shops need",1.0
"shops opened",1.0
"shops scales",1.0
"short It",1.0
"short latte",1.0
"short life",1.0
"short rib",2.0
"short ribs",2.0
"short while",1.0
"shortage of",1.0
"shortly It",1.0
"shortly after",2.0
"shortly before",4.0
"shorts and",3.0
"shorts because",1.0
"shorts or",1.0
"shorty here",1.0
"shorty versions",1.0
"shot !",2.0
"shot On",1.0
"shot The",1.0
"shot This",1.0
"shot but",1.0
"shot charges",1.0
"shot option",1.0
"shot unless",1.0
"shot upon",1.0
"shots in",1.0
"shots of",1.0
"should be",13.0
"should definitely",2.0
"should get",3.0
"should go",2.0
"should have",7.0
"should not",4.0
"should probably",2.0
"should put",1.0
"should really",1.0
"should say",1.0
"should serve",1.0
"should take",1.0
"should we",2.0
"shout out",1.0
"shouting from",1.0
"shovel everything",1.0
"show Debbie",1.0
"show It",1.0
"show Wings",1.0
"show at",2.0
"show let",1.0
"show them",1.0
"show up",2.0
"show you",2.0
"showed up",1.0
"showers tubs",1.0
"showing soccer",1.0
"showing there",1.0
"shown to",1.0
"shredded beef",4.0
"shrieked with",1.0
"shrimp !",1.0
"shrimp I",1.0
"shrimp If",1.0
"shrimp Sui",1.0
"shrimp The",1.0
"shrimp They",2.0
"shrimp a",1.0
"shrimp and",11.0
"shrimp are",2.0
"shrimp as",1.0
"shrimp balls",1.0
"shrimp but",2.0
"shrimp ceviche",1.0
"shrimp chicken",1.0
"shrimp cocktail",5.0
"shrimp frame",1.0
"shrimp oh",1.0
"shrimp on",1.0
"shrimp only",1.0
"shrimp over",1.0
"shrimp pasta",1.0
"shrimp roll",1.0
"shrimp sausage",1.0
"shrimp since",1.0
"shrimp spring",2.0
"shrimp steak",1.0
"shrimp were",2.0
"shrimp with",2.0
"shrooms dripping",1.0
"shu chicken",1.0
"shuttle craft",1.0
"shuttle from",1.0
"shuttle you",1.0
"sick of",1.0
"side Hubby",1.0
"side I",1.0
"side In",1.0
"side It",2.0
"side Ive",1.0
"side The",1.0
"side Yes",1.0
"side and",6.0
"side baked",1.0
"side better",1.0
"side bistro",2.0
"side but",2.0
"side by",1.0
"side from",1.0
"side is",1.0
"side of",21.0
"side requests",1.0
"side salad",2.0
"side so",1.0
"side tart",1.0
"side the",1.0
"side their",1.0
"side to",1.0
"side wall",1.0
"side were",2.0
"side which",3.0
"side yet",1.0
"sides Give",1.0
"sides What",1.0
"sides namely",1.0
"sides that",2.0
"sides to",3.0
"sides were",1.0
"sidewalk overlooking",1.0
"sighed and",2.0
"sight of",1.0
"sign Marsella",1.0
"sign So",1.0
"sign The",1.0
"sign along",2.0
"sign but",1.0
"sign of",2.0
"sign up",4.0
"signage is",1.0
"signed me",1.0
"signed up",1.0
"significant liquid",2.0
"signs After",1.0
"silent k",1.0
"silverware and",1.0
"similar Upper",1.0
"similar to",1.0
"simmered in",1.0
"simple American",1.0
"simple Or",1.0
"simple addendum",1.0
"simple and",2.0
"simple as",2.0
"simple but",1.0
"simple butcherblock",1.0
"simple place",2.0
"simple reward",1.0
"simple with",1.0
"simply a",2.0
"simply because",1.0
"simply can",2.0
"simply doesnt",2.0
"simply for",1.0
"simply friendly",2.0
"simply not",2.0
"simply obnoxious",1.0
"simply on",2.0
"simply return",2.0
"simultaneously Talladega",1.0
"since I",11.0
"since Im",1.0
"since Ive",2.0
"since PJ",2.0
"since a",1.0
"since all",1.0
"since become",1.0
"since college",1.0
"since contacted",1.0
"since eating",1.0
"since he",1.0
"since hed",1.0
"since i",2.0
"since it",5.0
"since its",3.0
"since my",1.0
"since she",2.0
"since someone",1.0
"since that",2.0
"since the",5.0
"since then",1.0
"since there",5.0
"since they",4.0
"since we",3.0
"since you",2.0
"sing and",1.0
"singing happy",1.0
"single bottle",1.0
"single game",1.0
"single item",1.0
"single ladies",1.0
"single large",1.0
"single one",3.0
"single person",1.0
"singlestems so",1.0
"sink area",1.0
"sip of",2.0
"sip on",1.0
"sipchatkill time",1.0
"sipped some",1.0
"sirloin and",1.0
"sirloin left",1.0
"sirloin topped",1.0
"sis and",1.0
"sister got",1.0
"sit I",1.0
"sit They",1.0
"sit and",2.0
"sit at",5.0
"sit down",2.0
"sit here",1.0
"sit in",7.0
"sit inside",1.0
"sit next",1.0
"sit on",3.0
"sit out",1.0
"sit outside",2.0
"sit there",1.0
"sit up",1.0
"site !",1.0
"site of",1.0
"site you",2.0
"sitting Plenty",2.0
"sitting across",1.0
"sitting at",2.0
"sitting atop",1.0
"sitting here",1.0
"sitting in",1.0
"sitting it",1.0
"sitting next",1.0
"sitting no",1.0
"sitting on",1.0
"sitting out",3.0
"sitting outside",1.0
"sitting taking",1.0
"sitting there",1.0
"sitting thereto",1.0
"situation $",1.0
"situation covering",1.0
"situation keep",1.0
"six and",1.0
"six for",1.0
"six little",1.0
"six minutes",1.0
"six months",1.0
"six of",1.0
"six packs",1.0
"six visits",1.0
"sizable portion",1.0
"size I",3.0
"size Id",1.0
"size The",1.0
"size Your",1.0
"size and",2.0
"size as",1.0
"size beer",3.0
"size flavors",1.0
"size glasses",1.0
"size humans",2.0
"size just",1.0
"size of",5.0
"size portion",2.0
"size portions",1.0
"size they",1.0
"size to",1.0
"size too",1.0
"size was",1.0
"size wine",1.0
"size you",1.0
"sized appetizers",1.0
"sized bowl",1.0
"sized but",1.0
"sized portion",2.0
"sized though",2.0
"sizes I",2.0
"sizes Once",2.0
"sizes and",1.0
"sizes of",1.0
"skeptical about",1.0
"skewers or",1.0
"skewers steak",1.0
"skewers tasted",1.0
"skill and",2.0
"skillet I",1.0
"skimmed over",1.0
"skimming through",2.0
"skimp on",5.0
"skimpy on",1.0
"skinny options",2.0
"skins here",1.0
"skins with",4.0
"skip dinner",1.0
"skip the",3.0
"skipped the",1.0
"skipped trying",1.0
"skrimps lol",1.0
"slab of",3.0
"slack since",1.0
"slacks at",1.0
"slammed I",2.0
"slammed outside",1.0
"slathered with",1.0
"slaw $",1.0
"slaw served",1.0
"slawreally good",2.0
"sleeping it",1.0
"sleepy dog",1.0
"sleeve shirt",2.0
"slice Slap",1.0
"slice garnish",1.0
"slice martinis",1.0
"slice of",3.0
"sliced just",1.0
"sliced pears",1.0
"sliced puff",1.0
"slices Choice",1.0
"slices Its",1.0
"slices The",1.0
"slices and",1.0
"slices but",1.0
"slices lunch",1.0
"slices of",7.0
"slicing fruit",1.0
"slide !",1.0
"slide YES",1.0
"slide if",1.0
"slide where",1.0
"slider aspect",2.0
"slider door",1.0
"sliders $",3.0
"sliders The",2.0
"sliders and",3.0
"sliders are",1.0
"sliders but",1.0
"sliders dont",1.0
"sliders for",1.0
"sliders fries",3.0
"sliders have",1.0
"sliders only",1.0
"sliders themselves",1.0
"sliders were",3.0
"sliders would",1.0
"slight disappointment",1.0
"slightly bitchy",1.0
"slightly bitter",1.0
"slightly gristly",1.0
"slightly heartier",1.0
"slightly lengthy",2.0
"slightly ripped",2.0
"slightly sweet",1.0
"slipped me",1.0
"sloppy joe",2.0
"slots They",1.0
"slow Prices",1.0
"slow Their",2.0
"slow and",3.0
"slow at",1.0
"slow down",1.0
"slow for",1.0
"slow night",1.0
"slow start",2.0
"slow to",1.0
"slowed down",1.0
"slower side",1.0
"slower than",1.0
"slowly find",1.0
"slurped quail",1.0
"small My",2.0
"small The",1.0
"small a",1.0
"small amount",2.0
"small and",5.0
"small back",1.0
"small businesses",1.0
"small but",1.0
"small cozy",2.0
"small cup",1.0
"small dishes",1.0
"small drink",1.0
"small ear",1.0
"small fries",1.0
"small hibachi",1.0
"small it",1.0
"small its",1.0
"small pepporoni",1.0
"small place",2.0
"small plate",2.0
"small portion",1.0
"small pot",1.0
"small pots",1.0
"small qualm",1.0
"small run",1.0
"small sakes",1.0
"small so",1.0
"small steak",1.0
"small steaks",2.0
"small takeout",1.0
"small the",1.0
"small though",2.0
"small village",1.0
"smaller business",1.0
"smaller older",1.0
"smaller parties",1.0
"smaller portions",1.0
"smaller side",1.0
"smaller then",1.0
"smallish but",1.0
"smart sweet",1.0
"smashed by",1.0
"smashed onto",1.0
"smell it",1.0
"smell scrumptious",1.0
"smell to",1.0
"smell was",1.0
"smelled like",1.0
"smells plus",1.0
"smidgen of",1.0
"smile !",1.0
"smile There",2.0
"smile and",2.0
"smile hour",1.0
"smile on",2.0
"smiled while",1.0
"smiles I",1.0
"smiles as",1.0
"smoke bacon",1.0
"smoke flavor",1.0
"smoke go",1.0
"smoke in",1.0
"smoke or",1.0
"smoke there",1.0
"smoke to",1.0
"smoke you",1.0
"smoked bacon",3.0
"smoked mozz",1.0
"smoked salmon",2.0
"smoked turkey",1.0
"smokers are",1.0
"smokers the",1.0
"smokey flavor",2.0
"smoking one",1.0
"smoking patio",1.0
"smoky and",1.0
"smoky bacon",1.0
"smoky banged",1.0
"smooth and",2.0
"smooth espresso",1.0
"smooth jazz",1.0
"smooth texture",1.0
"smoothie what",1.0
"smoothly !",1.0
"smoothly Every",1.0
"snack aisle",1.0
"snack between",1.0
"snack on",2.0
"snacked a",1.0
"snacking on",1.0
"snacks and",1.0
"snag a",1.0
"snake bones",1.0
"snap back",1.0
"snapper was",1.0
"snapper with",1.0
"snarkily used",1.0
"snazzy on",1.0
"snob Maybe",1.0
"snob and",1.0
"snobby in",1.0
"snobs happy",1.0
"snottsdale area",1.0
"snow crab",1.0
"so !",2.0
"so FRIENDLY",1.0
"so I",47.0
"so Ill",3.0
"so Im",2.0
"so MUCH",1.0
"so NO",1.0
"so Never",1.0
"so This",1.0
"so and",1.0
"so are",1.0
"so as",1.0
"so authentic",2.0
"so bad",1.0
"so be",1.0
"so beautiful",1.0
"so both",1.0
"so call",2.0
"so cheap",2.0
"so circulation",1.0
"so close",2.0
"so cozy",1.0
"so cute",2.0
"so damn",2.0
"so dark",1.0
"so darn",1.0
"so definitely",1.0
"so delicious",1.0
"so delish",2.0
"so diminutive",1.0
"so disgusting",1.0
"so do",3.0
"so dont",3.0
"so eclectic",1.0
"so enthralled",1.0
"so ever",1.0
"so every",1.0
"so excited",1.0
"so famous",1.0
"so far",3.0
"so fluffy",1.0
"so for",1.0
"so fresh",1.0
"so friendly",3.0
"so from",1.0
"so gave",1.0
"so get",2.0
"so glad",1.0
"so go",1.0
"so good",11.0
"so gooey",1.0
"so great",2.0
"so happy",3.0
"so hard",2.0
"so he",4.0
"so helpful",2.0
"so heres",3.0
"so hot",3.0
"so hungry",1.0
"so i",1.0
"so if",4.0
"so im",2.0
"so important",1.0
"so indulgent",1.0
"so instead",1.0
"so interesting",1.0
"so is",1.0
"so it",8.0
"so its",9.0
"so long",3.0
"so love",1.0
"so many",11.0
"so maybe",2.0
"so more",1.0
"so much",13.0
"so mushy",2.0
"so my",2.0
"so next",1.0
"so no",1.0
"so nonpretentious",1.0
"so not",1.0
"so often",4.0
"so once",1.0
"so order",2.0
"so overwhelmed",1.0
"so plan",1.0
"so please",1.0
"so pretty",1.0
"so quick",1.0
"so rate",1.0
"so reasonably",1.0
"so refreshing",2.0
"so roughly",1.0
"so rude",1.0
"so sad",1.0
"so salty",1.0
"so says",1.0
"so seating",1.0
"so she",1.0
"so simple",2.0
"so since",1.0
"so so",3.0
"so soft",1.0
"so strong",4.0
"so super",1.0
"so take",1.0
"so tasty",1.0
"so tempting",2.0
"so tender",3.0
"so that",11.0
"so thats",4.0
"so the",3.0
"so their",1.0
"so there",3.0
"so they",4.0
"so this",2.0
"so tip",2.0
"so tired",2.0
"so underwhelmed",1.0
"so very",2.0
"so waiting",1.0
"so was",1.0
"so we",23.0
"so what",1.0
"so when",1.0
"so whenever",1.0
"so why",1.0
"so with",1.0
"so wonderful",1.0
"so worth",1.0
"so ya",1.0
"so you",16.0
"so young",1.0
"so your",1.0
"so youre",1.0
"so yummy",1.0
"soak your",1.0
"soapslotions Each",1.0
"soccer matches",1.0
"social events",1.0
"socks right",1.0
"soda If",1.0
"soda and",2.0
"soda bread",2.0
"soda but",1.0
"soda which",1.0
"sodas desserts",1.0
"sodium soy",1.0
"soft !",1.0
"soft and",2.0
"soft bread",1.0
"soft but",1.0
"soft flavorful",1.0
"soft polenta",1.0
"soft pretzel",1.0
"soft scallop",2.0
"soft serve",1.0
"soft shell",1.0
"soft yet",1.0
"soggy and",1.0
"soggy blandish",1.0
"soggy the",1.0
"sold at",1.0
"sold by",2.0
"solid Ive",1.0
"solid Mexican",1.0
"solid The",2.0
"solid and",1.0
"solid deep",1.0
"solid five",1.0
"solid the",2.0
"some Green",1.0
"some Sea",1.0
"some Velcro",2.0
"some air",1.0
"some answers",1.0
"some antebellum",1.0
"some attitude",1.0
"some awesome",2.0
"some bacon",1.0
"some baklava",1.0
"some beverages",1.0
"some bruschettas",1.0
"some cash",2.0
"some charred",1.0
"some cheese",1.0
"some chicken",2.0
"some color",2.0
"some convincing",1.0
"some cool",2.0
"some coupons",1.0
"some coworkers",1.0
"some creative",1.0
"some damn",2.0
"some decent",1.0
"some delicious",1.0
"some description",1.0
"some different",1.0
"some extra",2.0
"some fairly",1.0
"some fellow",1.0
"some fish",1.0
"some flava",1.0
"some flavors",2.0
"some foodeating",1.0
"some freaked",1.0
"some fresh",1.0
"some fried",1.0
"some friends",2.0
"some fries",1.0
